@relation FeaturesBW_RGB

@attribute Area numeric
@attribute Perimeter numeric
@attribute x_Feret numeric
@attribute x_Breadth numeric
@attribute x_AspRatio numeric
@attribute x_RFactor numeric
@attribute x_ConvexArea numeric
@attribute x_ConvexPerimeter numeric
@attribute x_ArEquivD numeric
@attribute x_PerEquivD numeric
@attribute x_MinR numeric
@attribute x_MaxR numeric
@attribute x_avgR numeric
@attribute x_VarianceR numeric
@attribute x_EquivEllAr numeric
@attribute x_ModRatio numeric
@attribute x_HaralickRatio numeric
@attribute x_ThinnessR numeric
@attribute x_Roundness numeric
@attribute x_Compactness numeric
@attribute x_Solidity numeric
@attribute x_Convexity numeric
@attribute x_Concavity numeric
@attribute x_ArBBox numeric
@attribute x_Rectang numeric
@attribute x_Sphericity numeric
@attribute x_Elongation numeric
@attribute x_BendingEnergy numeric
@attribute x_Jaggedness numeric
@attribute x_Circularity numeric
@attribute x_Endocarp numeric
@attribute DistanceCM_FB numeric
@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
308,64627,23324,17,1.372,25.452,1865,66512,19803,20572,8.5,11662,10.59,322,311414,0.729,18662,13561,721,0.849,165,1.029,1557,396505,777,0.729,1079,0.234,963,927,243373,8055,20.755396,23.866761,4.555809,41.942446,33.185894,6.476299,44.064748,33.525077,6.638128,0.486267,0.141238,0.697328,0.695625,0.27679,0.834041,0.187262,0.128354,0.432738,'Dorycnium rectum'
316,65.799,24413,17,1436,27.25,2090,67786,20059,20.944,8.5,12207,10908,805,325.958,696,12155,13.701,675,0.822,151,1.03,1774,415023,0.761,696,1.09,2478,958,917,250201,10.949,8.769231,12.203482,2.961289,24.901538,22.135445,4.990144,28.150769,25.55215,5.30573,0.506923,0.176581,0.711985,0.803101,0.21275,0.896159,0.121086,0.094202,0.347974,'Dorycnium rectum'
290,63213,22825,16,1.427,27256,1954.5,65126,19.216,20121,8,11413,10453,677,286.833,701,12.709,13.779,0.709,0.842,0.148,1.03,1664.5,365207,794,701,1.096,2173,955,912,226787,10.359,13.970684,15.978206,3.737738,38.32899,23.371661,6.191041,36.726384,24.459986,6.06023,0.472624,0.105157,0.687476,0.714781,0.264665,0.845447,0.159877,0.092497,0.399847,'Dorycnium rectum'
341,67456,23324,19,1228,26701,1956.5,69126,20837,21.472,9.5,11662,11002,542,348051,815,14943,13.344,0.798,893,174,1025,1615.5,443152,769,815,1062,165,0.97,0.942,273.544,7.292,17.461538,20.236456,4.178701,33.102564,21.174618,5.753483,38.747253,24.743356,6.224729,0.507041,0.132782,0.712068,0.656558,0.315966,0.810283,0.159175,0.092777,0.398968,'Dorycnium rectum'
350,68627,24413,19,1285,28815,2210,70436,21.11,21845,9.5,12207,11.359,349,364306,778,19.231,13456,748,865,158,1026,1860,463849,755,778,1071,374,966,934,281373,8167,27.816547,23.240047,5.274139,56.294964,28.523713,7.502997,57.489209,31.912757,7.582164,0.482241,0.077581,0.694436,0.625627,0.25753,0.790966,0.240344,0.118709,0.490249,'Dorycnium rectum'
296,62.87,21954,18,1.22,25.938,1789,64529,19413,20012,9,10977,10.097,0.471,310374,0.82,14.71,13.354,782,884,165,1026,1493,395181,0.749,0.82,1063,147,0.97,941,233.13,2068,45.350482,28.194303,6.734277,62.080386,31.001716,7.879111,54.369775,32.988878,7.373586,0.365288,0.156784,0.604391,0.491094,0.281092,0.700781,0.251371,0.122048,0.501369,'Dorycnium rectum'
343,68042,23854,19,1255,22845,1712,69449,20.898,21658,9.5,11927,11.004,1.322,355959,797,9.57,13498,768,0.876,0.2,1021,1369,453221,757,797,1074,297,965,0.931,274.958,8986,28.957516,25.152678,5.381219,52.751634,29.946024,7.263032,45.196078,29.936448,6.722803,0.415993,0.118274,0.644976,0.589218,0.277155,0.767605,0.214097,0.115492,0.462706,'Dorycnium rectum'
284,62042,21.633,17,1273,26154,1777.5,63.42,19016,19748,8.5,10817,9781,1236,288843,0.786,8799,13.553,773,879,0.16,1022,1493.5,367.766,772,0.786,1079,1611,963,927,221958,7171,24.165493,22.23495,4.915841,45.352113,30.848472,6.734398,44.31338,30.588752,6.65683,0.453068,0.155228,0.673104,0.646777,0.282945,0.804225,0.196645,0.121215,0.443446,'Dorycnium rectum'
278,61113,21.633,18,1202,22475,1527.5,62.656,18814,19453,9,10817,9729,0.999,305834,0.832,9735,13.434,0.756,0.87,182,1025,1249.5,389.4,0.714,0.832,1069,0.15,0.967,935,216887,7.674,37.023715,24.814059,6.084712,60.13834,29.185243,7.754891,55.094862,31.065581,7.422591,0.408196,0.137824,0.638902,0.525061,0.265976,0.724611,0.246082,0.115107,0.496067,'Dorycnium rectum'
290,62284,22204,18,1234,23791,1659.5,64258,19.216,19826,9,11102,9882,0.79,313.896,0.811,11.12,13377,0.749,865,175,1032,1369.5,399665,726,0.811,1065,287,0.969,0.939,227.716,2178,37.329897,24.772783,6.10982,58.90378,29.727226,7.67488,50.52921,28.780291,7.10839,0.3851,0.1402,0.620564,0.529494,0.263282,0.727663,0.239674,0.112662,0.489565,'Dorycnium rectum'
275,60527,22.023,17678,1246,18465,1277.5,61.763,18712,19266,8839,11011,9293,1022,305764,0.803,9192,13.322,722,0.85,215,1.02,1002.5,389.31,706,0.803,1.06,0.1,971,943,214.473,5975,15.986395,16.444129,3.998299,42.482993,23.634837,6.517898,40.612245,26.486766,6.372774,0.461033,0.077506,0.678994,0.711455,0.242253,0.843478,0.177324,0.097106,0.421099,'Dorycnium rectum'
280,61113,21932,18,1218,18621,1283,62.389,18881,19453,9,10966,9.43,0.786,310052,821,10634,13338,741,861,218,1021,1003,394.771,0.709,821,1061,0.058,971,0.942,218887,3.374,32.639871,25.066599,5.713131,56.73955,26.980513,7.532566,52.157556,25.780418,7.222019,0.426945,0.112627,0.65341,0.530215,0.299199,0.728158,0.229002,0.104857,0.478541,'Dorycnium rectum'
283,62042,21.26,17,1251,24771,1654.5,63312,18982,19748,8.5,10.63,9924,0.53,283862,0.8,13634,13.601,797,893,171,1.02,1371.5,361425,0.783,0.8,1082,149,961,924,220958,3.794,9.889908,14.918597,3.144822,25.195719,23.527394,5.019534,31.853211,24.55337,5.643865,0.555118,0.117018,0.745062,0.784462,0.249324,0.885698,0.128752,0.094118,0.358821,'Dorycnium rectum'
311,64.284,22204,18,1234,25912,1807.5,66.1,19899,20462,9,11102,10383,917,313.896,0.811,10.84,13288,0.803,0.896,172,1028,1496.5,399665,778,0.811,1057,85,972,946,246.716,4789,42.278317,30.132395,6.502178,63.006472,31.073958,7.937662,57.61165,33.575917,7.590234,0.39521,0.137338,0.628657,0.499395,0.290434,0.706679,0.255841,0.124754,0.505807,'Dorycnium rectum'
310,64627,22.804,18,1.267,25147,1801.5,66184,19867,20572,9,11.402,10633,0.577,322377,789,13999,13.473,759,871,172,1024,1491.5,410463,755,789,1072,256,966,0.933,245373,8078,28.477848,23.379603,5.336464,55.268987,30.988484,7.434311,53.136076,33.894287,7.28945,0.443064,0.110751,0.665631,0.627556,0.27366,0.792184,0.230553,0.126796,0.48016,'Dorycnium rectum'
295,62284,21.633,18,1202,20879,1419,64149,19381,19826,9,10817,9961,736,305834,0.832,11615,13.15,0.803,0.896,0.208,1.03,1124,389.4,758,0.832,1046,0.088,978,956,232.716,5443,28.188742,26.641102,5.309307,52.960265,32.65014,7.27738,50.910596,31.798085,7.135166,0.453225,0.103618,0.67322,0.619328,0.295122,0.786974,0.220906,0.125191,0.470007,'Dorycnium rectum'
342,68971,24.839,19,1307,29781,2324,70735,20.867,21954,9.5,12.42,11.266,1.46,370.669,765,9.322,13909,706,0.84,147,1026,1982,471.95,725,765,1107,3.98,951,903,273029,6336,45.60815,37.563616,6.753381,69.931034,35.513151,8.362478,64.902821,33.951871,8.056229,0.418023,0.127221,0.646547,0.511548,0.286637,0.715226,0.285168,0.140713,0.534011,'Dorycnium rectum'
287,62042,22.472,16,1405,25248,1782.5,64028,19116,19748,8,11.236,10168,0.834,282394,0.712,11.131,13412,0.724,851,161,1032,1495.5,359555,0.798,0.712,1067,2.5,968,937,224958,10.451,26.650327,20.024214,5.162395,51.614379,25.177826,7.184315,44.156863,26.307418,6.645063,0.41384,0.114083,0.643304,0.595013,0.255354,0.771371,0.20874,0.097542,0.456881,'Dorycnium rectum'
244,58385,20616,16,1288,28.804,1865.5,59755,17.626,18584,8,10308,9.277,985,259062,0.776,9.348,13.97,731,855,131,1023,1621.5,329848,0.74,0.776,1112,2.788,948,899,185615,9917,28.174312,28.761717,5.307948,51.675841,33.386822,7.188591,49.125382,35.696568,7.00895,0.435116,0.1203,0.659633,0.590221,0.304321,0.768259,0.211285,0.135289,0.459657,'Dorycnium rectum'
309,66042,24.207,17,1.424,22.183,1687,66.901,19835,21022,8.5,12.104,10111,2.027,323212,0.702,7102,14115,0.671,0.819,183,1013,1378,411526,0.751,0.702,1123,228,0.944,0.89,242958,8.694,14.372611,23.147216,3.791123,35,23.652841,5.91608,40.340764,25.45525,6.351438,0.485123,0.177148,0.696508,0.752044,0.287009,0.867205,0.165618,0.098242,0.406961,'Dorycnium rectum'
290,62042,21954,17,1291,28156,1942,63955,19.216,19748,8.5,10977,10131,311,293131,774,18166,13273,0.766,875,149,1031,1652,373226,777,774,1056,294,973,0.947,227958,5.752,21.279874,19.113647,4.613011,42.820755,24.809481,6.543757,37.283019,28.487782,6.105982,0.417226,0.118284,0.645931,0.63957,0.270089,0.799731,0.178172,0.10339,0.422105,'Dorycnium rectum'
295,63456,21932,18,1218,24.347,1677.5,64265,19381,20199,9,10966,10.034,387,310052,821,16.138,13.65,0.781,884,0.176,1013,1382.5,394.771,747,821,1.086,156,0.959,0.921,231544,6.377,21.4375,18.73461,4.630065,48.715278,25.122186,6.979633,42.913194,30.443003,6.550816,0.432191,0.101303,0.657412,0.669564,0.254119,0.818269,0.202751,0.1028,0.450278,'Dorycnium rectum'
290,62.627,22.472,17,1.322,27.55,1945,64298,19.216,19935,8.5,11.236,10123,617,300.044,0.756,12.889,13525,731,855,149,1.027,1655,382027,759,0.756,1.076,1.85,0.964,929,227373,4427,27.646643,20.671413,5.258008,53.176678,28.424416,7.292234,49.325088,29.923549,7.023182,0.439575,0.147372,0.663005,0.590964,0.263555,0.768742,0.220315,0.110856,0.469377,'Dorycnium rectum'
321,66385,23.431,18,1.302,28.644,2108.5,68015,20217,21131,9,11715,11023,0.42,331244,768,17.013,13.729,0.744,863,152,1025,1787.5,421.753,0.761,768,1093,525,0.957,915,254615,7294,18.055147,18.611802,4.249135,41.992647,26.138997,6.480173,39.014706,27.082758,6.246175,0.452579,0.129373,0.67274,0.691732,0.261818,0.831704,0.17771,0.103626,0.421557,'Dorycnium rectum'
316,65456,22.472,19,1183,29.88,2109.5,66344,20059,20835,9.5,11.236,10353,0.582,335343,845,13567,13558,797,893,0.15,1014,1793.5,426972,0.74,845,1079,1742,963,927,250544,6.39,34.106796,33.541962,5.840102,51.2589,34.466212,7.159532,47.346278,32.228181,6.880863,0.391421,0.156968,0.625637,0.590283,0.327869,0.768299,0.213541,0.131947,0.462105,'Dorycnium rectum'
314,66971,25456,18,1.414,33143,2650.5,68884,19995,21.317,9,12728,10.822,1047,359874,0.707,10577,14284,617,785,0.118,1.029,2336.5,458205,685,0.707,1137,4.554,938,0.88,247.029,5.462,20.896321,22.244959,4.571249,39.929766,30.098581,6.319,40.063545,28.717894,6.329577,0.457158,0.194295,0.676135,0.681108,0.287421,0.825293,0.179986,0.113843,0.424247,'Dorycnium rectum'
312,67456,24.839,19,1307,23.47,1831.5,67.36,19.931,21.472,9.5,12.42,10229,1483,370.669,765,8399,14.584,644,802,0.17,0.999,1519.5,471.95,0.661,765,1161,0.143,0.928,862,244544,7441,25.565916,20.429296,5.056275,50.160772,26.576728,7.082427,45.318328,30.286241,6.731889,0.448402,0.135917,0.669628,0.610387,0.256069,0.781273,0.211828,0.106499,0.460247,'Dorycnium rectum'
288,62042,22.472,17,1.322,25.567,1805,64169,19149,19748,8.5,11.236,10065,0.57,300.044,0.756,13.326,13365,726,852,0.16,1034,1517,382027,754,0.756,1064,2415,0.97,0.94,225958,4842,22.196141,20.200849,4.711278,46.942122,29.148505,6.851432,47.633441,28.348534,6.901698,0.487393,0.114753,0.698136,0.647313,0.276059,0.804557,0.200164,0.110297,0.447397,'Dorycnium rectum'
311,66042,23601,18,1311,30198,2239,66926,19899,21022,9,11.8,10.41,943,333649,763,10.723,14.024,711,843,139,1013,1928,424815,732,763,1.116,517,0.947,0.896,244958,2.751,32.398754,27.397021,5.69199,55.831776,34.111715,7.472066,51.087227,33.963011,7.147533,0.420755,0.156975,0.648656,0.601061,0.281713,0.775281,0.230591,0.130755,0.480199,'Dorycnium rectum'
307,63456,23601,18,1311,26428,1959.5,66028,19771,20199,9,11.8,10.21,1158,333649,763,9487,13116,0.702,838,157,1041,1652.5,424815,723,763,1044,2253,0.979,958,243544,7399,21.183746,19.509994,4.60258,42.572438,25.672878,6.524756,42.257951,26.877326,6.500612,0.445231,0.131913,0.667257,0.625407,0.313303,0.790827,0.181099,0.101122,0.425557,'Dorycnium rectum'
311,64627,22.472,18,1248,29.76,2101,66139,19899,20572,9,11.236,10.604,435,317693,0.801,16086,13.43,784,0.886,0.148,1023,1790,404.5,769,0.801,1069,299,0.967,0.936,246373,5517,28.887755,28.709163,5.374733,47.37415,31.197316,6.882888,47.863946,31.346819,6.918377,0.467273,0.118972,0.683574,0.573565,0.328869,0.757341,0.20052,0.124926,0.447795,'Dorycnium rectum'
286,62042,21.633,17,1273,24513,1666,63242,19083,19748,8.5,10817,9881,1069,288843,0.786,9558,13.459,778,882,172,1.019,1380,367.766,778,0.786,1071,175,966,934,223958,6375,23.124113,20.432917,4.808754,41.602837,25.613714,6.450026,39.588652,26.600664,6.291951,0.41834,0.156695,0.646792,0.632419,0.282768,0.795248,0.179502,0.100559,0.423677,'Dorycnium rectum'
285,62042,22825,16,1.427,27.11,1944,63919,19049,19748,8,11413,10088,0.936,286.833,701,10425,13.506,696,835,147,1.03,1659,365207,0.78,701,1075,91,965,0.93,222958,7.1,21.730159,22.624184,4.661562,43.32381,22.774649,6.582082,44.374603,22.763657,6.661427,0.477637,0.104999,0.691113,0.611279,0.326779,0.781844,0.185795,0.087685,0.43104,'Dorycnium rectum'
283,63.556,23854,15,1.59,36.877,2763.5,65187,18982,20.231,7.5,11927,10363,0.99,281.02,629,10418,14.274,633,0.796,102,1026,2480.5,357806,0.791,629,1136,0.357,938,0.88,219.444,7.878,26.728758,23.861382,5.169986,50.973856,28.175899,7.139598,48.46732,28.854535,6.961847,0.45276,0.099783,0.672875,0.60769,0.298717,0.779545,0.213597,0.109581,0.462166,'Dorycnium rectum'
255,59799,22361,14,1597,33211,2333,61207,18.019,19035,7,11.18,10086,0.99,245.869,626,10134,14023,649,0.806,109,1024,2078,313.05,815,626,1.116,0.472,0.947,0.896,195201,7034,24.111465,21.809596,4.910343,47.687898,27.34196,6.905642,44.94586,26.950201,6.704167,0.451612,0.103786,0.672021,0.609046,0.292065,0.780414,0.197515,0.104748,0.444426,'Dorycnium rectum'
330,67.213,24413,18,1.356,31886,2445.5,68696,20498,21395,9,12207,10787,917,345.132,737,11.267,13.69,705,0.84,135,1022,2115.5,439436,0.751,737,1089,0.181,958,0.918,262.787,5.93,27.065455,30.006375,5.202447,35.130909,28.56784,5.927133,43.352727,32.786346,6.584279,0.54931,0.229274,0.741155,0.629268,0.325811,0.793264,0.180734,0.12756,0.425129,'Dorycnium rectum'
326,66627,24.083,19,1268,30307,2293,68042,20373,21.208,9.5,12042,10634,0.71,359.383,789,12623,13617,716,846,142,1021,1967,457.581,0.712,789,1084,2003,961,0.923,259373,6.802,25.711409,20.778225,5.070642,52.318792,28.527187,7.233173,52.88255,30.296342,7.272039,0.482801,0.088315,0.694839,0.621583,0.264673,0.788406,0.222635,0.114263,0.471842,'Dorycnium rectum'
350,68627,23854,19,1255,32894,2465,70.55,21.11,21845,9.5,11927,11.347,0.333,355959,797,19656,13456,0.783,885,142,1028,2115,453221,772,797,1071,0.35,966,934,281373,9421,23.193548,20.346225,4.815968,48.106452,30.736772,6.935881,46.974194,31.923543,6.853772,0.464215,0.121478,0.681333,0.639619,0.25643,0.799762,0.203808,0.122628,0.451451,'Dorycnium rectum'
321,66385,23.431,17,1.378,35111,2584.5,68193,20217,21131,8.5,11715,11128,546,312842,726,15.059,13.729,0.744,863,124,1.027,2263.5,398.323,0.806,726,1093,405,0.957,915,254615,8.194,35.542969,26.873818,5.961792,58.003906,27.029468,7.61603,53.613281,28.367526,7.322109,0.418611,0.149766,0.647002,0.541448,0.29356,0.735831,0.23943,0.106683,0.489316,'Dorycnium rectum'
354,69.213,25,19,1.316,33.34,2618.5,71126,21.23,22031,9.5,12.5,11.49,0.783,373064,0.76,12987,13532,721,0.849,135,1028,2264.5,475,745,0.76,1077,2294,0.964,929,284.787,7976,10.843648,13.28576,3.29297,27.807818,22.004728,5.273312,35.703583,23.742218,5.975248,0.529329,0.163075,0.72755,0.765154,0.25215,0.874731,0.145698,0.091427,0.381705,'Dorycnium rectum'
330,65.698,22.472,19,1183,30426,2148,67494,20498,20912,9.5,11.236,10522,0.347,335343,845,17861,13.08,0.832,912,154,1.027,1818,426972,773,845,1041,0.18,0.98,961,264302,9882,33.273292,25.245335,5.768301,59.291925,29.169852,7.700125,54.282609,29.935407,7.367673,0.426704,0.104502,0.653226,0.559215,0.277316,0.747807,0.241481,0.116727,0.491407,'Dorycnium rectum'
313,64.87,23601,19,1242,28741,2131,66362,19963,20649,9.5,11.8,10288,1249,352185,805,9204,13444,715,846,147,1023,1818,448416,698,805,1.07,1662,0.967,935,248.13,5561,32.243671,28.210672,5.678351,55.414557,33.663446,7.444095,55.936709,33.388085,7.479085,0.476122,0.146503,0.690016,0.554669,0.29508,0.744761,0.236672,0.129777,0.486489,'Dorycnium rectum'
290,62.627,22.804,17,1341,29.376,2104.5,64318,19.216,19935,8.5,11.402,10065,867,304467,745,10807,13525,0.71,843,138,1.027,1814.5,387.66,748,745,1.076,3929,0.964,929,227373,8131,30.716923,25.086883,5.542285,55.061538,32.049382,7.420346,54.778462,31.782248,7.401247,0.473922,0.083182,0.68842,0.561837,0.287115,0.749558,0.229647,0.123351,0.479215,'Dorycnium rectum'
308,65456,23.431,19,1.233,22755,1675,66281,19803,20835,9.5,11715,9883,1.23,349647,0.811,8911,13911,0.714,845,184,1013,1367,445184,0.692,0.811,1107,428,0.95,903,242544,9699,30.932749,26.950887,5.561722,56.327485,29.960938,7.505164,54.345029,30.464502,7.371908,0.461519,0.073402,0.679352,0.559564,0.30683,0.74804,0.229584,0.117562,0.479149,'Dorycnium rectum'
326,67.698,23601,19,1242,31.007,2299,68.213,20373,21549,9.5,11.8,10571,1157,352185,805,9826,14.059,745,863,142,1008,1973,448416,727,805,1119,541,945,894,258302,5487,33.394578,24.676353,5.778804,57.259036,31.69567,7.56697,53.644578,33.97787,7.324246,0.436217,0.109921,0.660467,0.551061,0.294063,0.742335,0.232388,0.123894,0.482067,'Dorycnium rectum'
328,67.213,24.207,19,1274,34.182,2599.5,69314,20436,21395,9.5,12.104,10658,0.957,361.237,785,10894,13773,713,0.844,126,1031,2271.5,459941,713,785,1.096,3125,955,912,260.787,8171,37.786184,24.064757,6.147047,59.325658,24.173108,7.702315,59.720395,27.712767,7.727897,0.436229,0.130204,0.660477,0.475437,0.311795,0.689519,0.249794,0.100293,0.499794,'Dorycnium rectum'
312,66042,23345,18,1297,35205,2582,68347,19.931,21022,9,11673,10783,927,330035,0.771,11.199,13.979,0.729,0.854,121,1035,2270,420214,742,0.771,1112,0.63,948,899,245958,12305,32.071429,26.054854,5.663164,57.31746,31.612356,7.57083,55.269841,27.6774,7.434369,0.46454,0.099269,0.681572,0.567698,0.296107,0.753457,0.242857,0.116295,0.492805,'Dorycnium rectum'
281,61113,20616,18,1145,27.793,1800,62.204,18915,19453,9,10308,9629,547,291445,873,13.024,13.291,0.842,0.918,156,1018,1519,371.08,757,873,1058,68,972,945,219887,1535,39.835766,33.756487,6.311558,59.835766,37.392268,7.735358,59.244526,36.418237,7.697047,0.444498,0.135453,0.666707,0.532051,0.32097,0.729418,0.252855,0.142643,0.502847,'Dorycnium rectum'
313,65.698,23022,19,1212,29.464,2131,66337,19963,20912,9.5,11511,10.11,804,343543,825,11.277,13.79,752,867,147,1.01,1818,437413,716,825,1097,96,955,0.911,247.302,7.656,15.185714,20.111904,3.896885,30.075,27.211071,5.484068,38.839286,29.417997,6.232117,0.569874,0.179972,0.7549,0.712466,0.300343,0.844077,0.155658,0.111995,0.394536,'Dorycnium rectum'
342,67456,23854,19,1255,28.804,2158.5,69197,20.867,21.472,9.5,11927,10.986,0.661,355959,797,13508,13305,765,875,158,1026,1816.5,453221,755,797,1.059,267,972,0.944,274.544,6526,32.246753,25.535518,5.678622,61.357143,31.937373,7.83308,61.38961,32.193088,7.835152,0.489586,0.070805,0.699704,0.584214,0.276952,0.764339,0.255411,0.124572,0.505382,'Dorycnium rectum'
266,59799,20809,17,1224,34.212,2236.5,61677,18403,19035,8.5,10.404,9794,612,277832,0.817,12.518,13443,782,884,0.119,1031,1970.5,353.747,752,0.817,1.07,228,0.967,935,206201,7825,34.796117,27.812227,5.898823,63.223301,25.754686,7.951308,55.944984,29.014666,7.479638,0.425328,0.095651,0.652172,0.571444,0.290271,0.755939,0.25414,0.101279,0.504123,'Dorycnium rectum'
299,63698,21954,19,1155,28396,1958.5,65303,19511,20276,9.5,10977,9776,0.587,327617,865,12755,13.57,0.79,889,153,1025,1659.5,417135,0.717,865,1.08,91,0.962,0.926,235.302,6.003,19.932258,20.333591,4.464556,41.393548,26.104345,6.433782,42.277419,25.11154,6.502109,0.465621,0.142489,0.682364,0.651027,0.304516,0.806862,0.182581,0.099168,0.427295,'Dorycnium rectum'
277,61941,22361,18,1242,25189,1769.5,63354,18.78,19.716,9,11.18,9649,965,316117,805,9821,13.851,705,0.84,157,1023,1492.5,402.492,688,805,1102,99,953,907,215.059,3912,39.138298,25.281589,6.256061,61.336879,26.253825,7.831786,49.304965,29.613992,7.021749,0.368845,0.126792,0.607326,0.548918,0.262959,0.74089,0.245362,0.10313,0.495341,'Dorycnium rectum'
341,68042,23345,19,1229,29.417,2157.5,68997,20837,21658,9.5,11673,10883,722,348371,0.814,12.809,13577,797,893,158,1014,1816.5,443559,769,0.814,1.08,0.181,0.962,0.926,272.958,8755,36.040752,22.719403,6.003395,65.103448,26.777066,8.068671,56.213166,29.326373,7.497544,0.418322,0.09657,0.646778,0.540529,0.236491,0.735207,0.260188,0.104588,0.510086,'Dorycnium rectum'
339,68971,24.207,18,1345,41.19,3132.5,70779,20776,21954,9,12.104,11.608,0.481,342225,0.744,16.74,14032,737,858,0.108,1026,2793.5,435.734,778,0.744,1117,7197,946,0.896,270029,12335,29.701183,24.448142,5.449879,49.343195,28.852546,7.024471,47.485207,29.454609,6.890951,0.439927,0.107223,0.66327,0.54112,0.304615,0.735608,0.204595,0.113488,0.452321,'Dorycnium rectum'
301,65.799,23601,17,1.388,37339,2768.5,66423,19577,20.944,8.5,11.8,10455,1156,315113,0.72,9725,14384,688,0.829,109,1.009,2467.5,401214,0.75,0.72,1145,2886,935,0.874,235201,7625,28.68705,23.844546,5.356029,54.273381,30.311811,7.367047,47.899281,31.297292,6.920931,0.421635,0.104452,0.649334,0.607993,0.277276,0.779739,0.218747,0.11893,0.467704,'Dorycnium rectum'
316,64.87,23324,18,1296,29.11,2133,67035,20059,20649,9,11662,10485,1465,329733,772,8664,13317,0.74,0.86,0.148,1033,1817,419829,753,772,1.06,179,971,0.944,251.13,8394,37.185315,26.842437,6.097976,61.353147,32.509396,7.832825,53.632867,32.586535,7.323446,0.401947,0.118938,0.633993,0.558946,0.270952,0.747627,0.246442,0.126741,0.496429,'Dorycnium rectum'
348,69456,24413,19,1285,28.196,2162.5,70457,21.05,22108,9.5,12207,11026,1.658,364306,778,8.562,13862,743,862,161,1014,1814.5,463849,0.75,778,1103,235,0.952,907,278.544,9601,22.05036,21.464041,4.695781,45.856115,26.627003,6.771714,46.471223,27.251951,6.81698,0.471262,0.112141,0.686486,0.622724,0.294189,0.789128,0.196107,0.104772,0.442839,'Dorycnium rectum'
348,68627,24.083,19,1268,35085,2654.5,70447,21.05,21845,9.5,12042,11.154,856,359.383,789,12057,13534,764,0.874,131,1.027,2306.5,457.581,0.761,789,1077,201,0.964,929,279373,10.809,8.444767,10.717816,2.905988,23.043605,20.98037,4.800375,29.061047,24.387644,5.39083,0.520659,0.164644,0.721567,0.750248,0.25756,0.866168,0.118092,0.092363,0.343645,'Dorycnium rectum'
307,64042,22204,18,1234,30414,2121.5,65634,19771,20385,9,11102,10.459,0.492,313.896,0.811,14.904,13.359,0.793,0.89,145,1025,1814.5,399665,768,0.811,1063,321,0.97,941,242958,4812,20.778462,21.077609,4.55834,45.2,28.507417,6.723095,45.556923,29.819529,6.749587,0.484975,0.10255,0.696402,0.677376,0.270484,0.823029,0.192591,0.110615,0.438852,'Dorycnium rectum'
272,61213,22.472,16,1405,31849,2248.5,62754,18.61,19485,8,11.236,10154,1016,282394,0.712,10071,13776,0.686,828,121,1025,1976.5,359555,0.756,0.712,1.096,1831,955,912,210787,4447,28.211039,23.50364,5.311406,53.103896,29.313129,7.287242,47.13961,30.776329,6.865829,0.429647,0.104093,0.655475,0.590336,0.293247,0.768333,0.215674,0.112516,0.464407,'Dorycnium rectum'
323,66.284,23601,19,1242,33253,2465.5,67806,20279,21099,9.5,11.8,10.301,1186,352185,805,9457,13602,738,0.859,131,1023,2142.5,448416,0.72,805,1082,0.186,961,924,256716,4.12,18.202749,21.775582,4.266468,39.594502,26.080786,6.292416,39.824742,26.992596,6.310685,0.476844,0.088951,0.690539,0.690074,0.299931,0.830707,0.170191,0.103701,0.412542,'Dorycnium rectum'
