@relation FeaturesGray

@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute 'Intensity sum' numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute 'Smothness R' numeric
@attribute GLCM-Contrast numeric
@attribute GLCM-Correlation numeric
@attribute GLCM-Energy numeric
@attribute GLCM-Homogeneity numeric
@attribute Mean numeric
@attribute Mode numeric
@attribute Min numeric
@attribute Max numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
22517,505.002,43458,996,0.02,0.000352,878284,815,517,773,169,0,85,193,'Melilotus officinalis'
?,?,38760,1,-0,0,757.13,838,511,772,151,0,85,85,'Melilotus officinalis'
?,?,45645,1,-0,0,749393,853,474,755,178,0,85,85,'Melilotus officinalis'
?,?,43435,1,-0,0,834217,825,505,767,169,0,85,85,'Melilotus officinalis'
?,?,48620,1,-0,0,733148,851,488,0.76,189,0,85,85,'Melilotus officinalis'
?,?,41310,1,-0,0,781581,843,478,0.75,161,0,85,85,'Melilotus officinalis'
?,?,39015,1,-0,0,850995,838,0.454,0.734,152,0,85,85,'Melilotus officinalis'
?,?,36295,1,-0,0,820635,0.844,0.45,736,141,0,85,85,'Melilotus officinalis'
?,?,37060,1,-0,0,910051,0.844,401,695,144,0,85,85,'Melilotus officinalis'
?,?,29665,1,-0,0,857.641,0.842,452,722,115,0,85,85,'Melilotus officinalis'
?,?,29835,1,-0,0,790403,862,406,706,116,0,85,85,'Melilotus officinalis'
?,?,414035,1,-0,0,294901,0.89,0.05,637,1617,0,85,85,'Pisum sativum subsp. elatius'
19552,382086,420864,995,0.036,0.000868,293243,0.906,0.054,649,1644,0,85,246,'Pisum sativum subsp. elatius'
50794,2578,439356,0.999,5,9005,328765,0.913,62,0.666,1716,0,85,208,'Pisum sativum subsp. elatius'
19884,394662,437989,995,34,0.000792,323835,919,68,677,1710,0,85,244,'Pisum sativum subsp. elatius'
?,?,447100,1,-0,0,312.787,0.923,69,0.681,1746,0,85,85,'Pisum sativum subsp. elatius'
67149,4507,383653,1,3,6029,321664,903,0.058,659,1498,0,85,218,'Pisum sativum subsp. elatius'
71624,5128,436434,1,3,4985,287349,0.913,0.058,662,1704,0,85,214,'Pisum sativum subsp. elatius'
?,?,432990,1,-0,0,315.94,0.91,0.058,655,1691,0,85,85,'Pisum sativum subsp. elatius'
?,?,408850,1,-0,0,315686,912,0.06,0.663,1597,0,85,85,'Pisum sativum subsp. elatius'
?,?,431460,1,-0,0,334586,0.918,0.072,684,1685,0,85,85,'Pisum sativum subsp. elatius'
?,?,442000,1,-0,0,355116,0.921,79,0.689,1726,0,85,85,'Pisum sativum subsp. elatius'
?,?,434860,1,-0,0,490211,0.923,0.32,0.783,1698,0,85,85,'Pisum sativum subsp. elatius'
?,?,422025,1,-0,0,504.364,922,308,0.776,1648,0,85,85,'Pisum sativum subsp. elatius'
?,?,435710,1,-0,0,467.738,927,313,779,1701,0,85,85,'Pisum sativum subsp. elatius'
?,?,439365,1,-0,0,474.122,0.926,319,0.781,1716,0,85,85,'Pisum sativum subsp. elatius'
?,?,423215,1,-0,0,465.937,0.926,344,0.788,1653,0,85,85,'Pisum sativum subsp. elatius'
14.244,201.591,436250,0.99,65,2,461798,927,344,0.79,1704,0,85,247,'Pisum sativum subsp. elatius'
?,?,424235,1,-0,0,468519,0.926,331,784,1657,0,85,85,'Pisum sativum subsp. elatius'
14.576,211352,382775,991,62,2,506171,922,294,0.77,1495,0,85,250,'Pisum sativum subsp. elatius'
69635,4847,412532,1,3,3976,466412,0.926,0.34,787,1611,0,85,197,'Pisum sativum subsp. elatius'
69.57,4838,411762,1,3,3635,465.88,927,0.329,784,1608,0,85,192,'Pisum sativum subsp. elatius'
?,?,427125,1,-0,0,499.86,922,313,0.78,1668,0,85,85,'Pisum sativum subsp. elatius'
34533,1192171,405439,998,0.011,0.000275,411.424,924,491,0.83,1583,0,85,239,'Pisum sativum subsp. elatius'
11512,130961,450748,985,94,2,442.33,912,536,0.832,1760,0,85,249,'Pisum sativum subsp. elatius'
?,?,427380,1,-0,0,445676,0.913,524,826,1669,0,85,85,'Pisum sativum subsp. elatius'
?,?,425425,1,-0,0,436711,914,534,0.83,1661,0,85,85,'Pisum sativum subsp. elatius'
?,?,450755,1,-0,0,438.7,914,528,831,1760,0,85,85,'Pisum sativum subsp. elatius'
65765,4323,368029,1,3,7888,408714,0.926,478,0.824,1437,0,85,234,'Pisum sativum subsp. elatius'
?,?,424235,1,-0,0,417941,0.921,508,826,1657,0,85,85,'Pisum sativum subsp. elatius'
?,?,421430,1,-0,0,426.303,919,508,0.827,1646,0,85,85,'Pisum sativum subsp. elatius'
71582,5122,435906,1,3,3696,443.047,912,0.538,831,1702,0,85,196,'Pisum sativum subsp. elatius'
?,?,433755,1,-0,0,423.937,914,545,0.829,1694,0,85,85,'Pisum sativum subsp. elatius'
?,?,416755,1,-0,0,434423,915,529,825,1627,0,85,85,'Pisum sativum subsp. elatius'
71.61,5126,436269,1,3,5382,387397,897,0.666,873,1704,0,85,219,'Pisum sativum subsp. elatius'
?,?,406640,1,-0,0,372621,907,644,867,1588,0,85,85,'Pisum sativum subsp. elatius'
?,?,423130,1,-0,0,373.544,902,662,873,1652,0,85,85,'Pisum sativum subsp. elatius'
?,?,422195,1,-0,0,382015,0.9,0.661,872,1649,0,85,85,'Pisum sativum subsp. elatius'
?,?,440725,1,-0,0,380.359,895,0.678,0.874,1721,0,85,85,'Pisum sativum subsp. elatius'
41839,1772504,428440,0.999,8,0.000149,400.518,0.89,675,875,1673,0,85,231,'Pisum sativum subsp. elatius'
25795,668232,443351,997,21,0.00052,402.672,892,0.668,873,1731,0,85,247,'Pisum sativum subsp. elatius'
?,?,410040,1,-0,0,366695,907,0.651,872,1601,0,85,85,'Pisum sativum subsp. elatius'
70.1,4912,418088,1,3,6395,378981,898,0.668,0.874,1633,0,85,228,'Pisum sativum subsp. elatius'
27325,747954,441183,997,0.018,0.000472,396.79,0.896,662,0.87,1723,0,85,249,'Pisum sativum subsp. elatius'
?,?,408680,1,-0,0,372233,903,0.658,872,1596,0,85,85,'Pisum sativum subsp. elatius'
?,?,415650,1,-0,0,299515,0.9,731,903,1623,0,85,85,'Pisum sativum subsp. elatius'
?,?,439875,1,-0,0,300591,903,0.724,0.9,1718,0,85,85,'Pisum sativum subsp. elatius'
26.87,722284,428547,997,0.018,0.000435,310278,897,0.73,0.901,1674,0,85,240,'Pisum sativum subsp. elatius'
50155,2519261,425439,0.999,5,0.000111,310824,897,0.729,0.901,1661,0,85,226,'Pisum sativum subsp. elatius'
24.216,586425,397473,997,23,0.000516,342083,893,0.714,894,1552,0,85,236,'Pisum sativum subsp. elatius'
40728,1658277,423071,0.999,8,0.00021,301628,898,0.734,905,1652,0,85,241,'Pisum sativum subsp. elatius'
?,?,409105,1,-0,0,338097,895,0.714,895,1598,0,85,85,'Pisum sativum subsp. elatius'
?,?,435370,1,-0,0,305467,899,728,0.901,1700,0,85,85,'Pisum sativum subsp. elatius'
?,?,434945,1,-0,0,301186,0.9,0.73,903,1699,0,85,85,'Pisum sativum subsp. elatius'
?,?,422705,1,-0,0,292.169,903,0.73,902,1651,0,85,85,'Pisum sativum subsp. elatius'
?,?,422450,1,-0,0,324347,892,0.73,0.9,1650,0,85,85,'Pisum sativum subsp. elatius'
18.376,337168,429276,0.994,39,1,299992,895,741,907,1676,0,85,247,'Pisum sativum subsp. elatius'
39605,1575781,394423,0.999,0.009,0.000223,293903,895,746,907,1540,0,85,250,'Pisum sativum subsp. elatius'
?,?,425340,1,-0,0,290.912,899,0.74,0.906,1661,0,85,85,'Pisum sativum subsp. elatius'
19962,399215,403189,995,34,0.000819,286.049,897,748,0.908,1574,0,85,250,'Pisum sativum subsp. elatius'
20755,430043,440052,995,31,0.000654,291862,899,0.74,0.908,1718,0,85,231,'Pisum sativum subsp. elatius'
?,?,412165,1,-0,0,285647,0.9,742,0.906,1610,0,85,85,'Pisum sativum subsp. elatius'
50952,2594.122,442123,0.999,5,0.000127,301.104,0.896,737,909,1727,0,85,232,'Pisum sativum subsp. elatius'
?,?,392360,1,-0,0,285.544,0.901,741,0.906,1532,0,85,85,'Pisum sativum subsp. elatius'
?,?,417265,1,-0,0,293.679,898,0.739,909,1629,0,85,85,'Pisum sativum subsp. elatius'
?,?,380715,1,-0,0,295911,899,0.734,904,1487,0,85,85,'Pisum sativum subsp. elatius'
?,?,437495,1,-0,0,290629,898,742,0.908,1708,0,85,85,'Pisum sativum subsp. elatius'
?,?,412420,1,-0,0,280065,904,736,909,1611,0,85,85,'Pisum sativum subsp. elatius'
51229,2645.87,434520,0.999,5,9878,293133,898,0.739,0.91,1697,0,85,225,'Pisum sativum subsp. elatius'
68.6,4704,400379,1,3,4244,280526,903,736,912,1563,0,85,199,'Pisum sativum subsp. elatius'
51004,2616431,434117,0.999,5,0.000116,285075,903,737,0.906,1695,0,85,235,'Pisum sativum subsp. elatius'
?,?,429080,1,-0,0,284249,0.901,741,0.911,1676,0,85,85,'Pisum sativum subsp. elatius'
41604,1741763,431349,0.999,8,0.000162,278192,905,736,0.91,1684,0,85,227,'Pisum sativum subsp. elatius'
?,?,416330,1,-0,0,287452,0.901,737,0.91,1626,0,85,85,'Pisum sativum subsp. elatius'
?,?,401710,1,-0,0,275557,0.9,0.751,912,1569,0,85,85,'Pisum sativum subsp. elatius'
?,?,453390,1,-0,0,297802,0.9,731,0.908,1771,0,85,85,'Pisum sativum subsp. elatius'
68286,4661,396752,1,3,6645,297638,897,738,0.908,1549,0,85,227,'Pisum sativum subsp. elatius'
69936,4889,416092,1,3,3269,281.74,0.901,742,0.911,1625,0,85,187,'Pisum sativum subsp. elatius'
?,?,407915,1,-0,0,275268,0.906,738,909,1593,0,85,85,'Pisum sativum subsp. elatius'
?,?,427890,1,-0,0,290.34,0.9,0.74,907,1671,0,85,85,'Pisum sativum subsp. elatius'
40168,1612.12,412078,0.999,8,0.000189,294855,0.9,733,0.906,1609,0,85,229,'Pisum sativum subsp. elatius'
71875,5164,439522,1,3,7333,309.92,0.896,731,904,1716,0,85,242,'Pisum sativum subsp. elatius'
?,?,440810,1,-0,0,292993,0.9,736,0.906,1721,0,85,85,'Pisum sativum subsp. elatius'
71833,5158,439006,1,3,6791,317.864,904,703,0.891,1714,0,85,236,'Pisum sativum subsp. elatius'
?,?,406980,1,-0,0,301147,0.896,738,907,1589,0,85,85,'Pisum sativum subsp. elatius'
?,?,414970,1,-0,0,285.48,903,736,0.906,1620,0,85,85,'Pisum sativum subsp. elatius'
?,?,438345,1,-0,0,311072,895,732,903,1712,0,85,85,'Pisum sativum subsp. elatius'
41313,1705.534,435717,0.999,8,0.000121,325053,0.901,703,888,1702,0,85,204,'Pisum sativum subsp. elatius'
70264,4935,420041,1,3,6189,305365,907,705,0.89,1640,0,85,226,'Pisum sativum subsp. elatius'
?,?,447100,1,-0,0,328.391,0.918,639,862,1746,0,85,85,'Pisum sativum subsp. elatius'
?,?,436135,1,-0,0,321526,0.913,0.67,0.874,1703,0,85,85,'Pisum sativum subsp. elatius'
32034,1027.791,433560,998,0.014,0.000332,320454,0.916,659,868,1693,0,85,246,'Pisum sativum subsp. elatius'
?,?,418370,1,-0,0,329.016,904,691,882,1634,0,85,85,'Pisum sativum subsp. elatius'
?,?,428910,1,-0,0,328.482,917,0.641,861,1675,0,85,85,'Pisum sativum subsp. elatius'
22401,501635,425832,996,0.027,0.000487,326008,912,0.668,873,1663,0,85,226,'Pisum sativum subsp. elatius'
?,?,415650,1,-0,0,321485,915,0.661,871,1623,0,85,85,'Pisum sativum subsp. elatius'
?,?,416500,1,-0,0,335144,0.913,653,865,1626,0,85,85,'Pisum sativum subsp. elatius'
72.284,5223,444516,1,3,0.000054,334.622,914,649,865,1736,0,85,221,'Pisum sativum subsp. elatius'
?,?,430015,1,-0,0,311.989,915,0.673,877,1679,0,85,85,'Pisum sativum subsp. elatius'
?,?,401795,1,-0,0,315.667,909,0.69,884,1569,0,85,85,'Pisum sativum subsp. elatius'
?,?,410295,1,-0,0,341186,924,586,863,1602,0,85,85,'Pisum sativum subsp. elatius'
?,?,449565,1,-0,0,350.39,0.93,531,0.86,1756,0,85,85,'Pisum sativum subsp. elatius'
?,?,430525,1,-0,0,355389,0.928,0.54,858,1681,0,85,85,'Pisum sativum subsp. elatius'
?,?,401285,1,-0,0,340671,917,629,0.859,1567,0,85,85,'Pisum sativum subsp. elatius'
?,?,400095,1,-0,0,340.382,922,601,0.86,1562,0,85,85,'Pisum sativum subsp. elatius'
41.641,1751503,426628,0.999,8,0.000199,342787,0.931,0.54,863,1666,0,85,249,'Pisum sativum subsp. elatius'
?,?,418200,1,-0,0,334.14,0.928,575,0.864,1633,0,85,85,'Pisum sativum subsp. elatius'
70.349,4947,421053,1,3,5493,355895,0.931,516,855,1644,0,85,218,'Pisum sativum subsp. elatius'
70.739,5002,425744,1,3,6818,390.172,0.93,0.464,0.83,1663,0,85,234,'Pisum sativum subsp. elatius'
?,?,429675,1,-0,0,356156,0.93,523,858,1678,0,85,85,'Pisum sativum subsp. elatius'
?,?,416160,1,-0,0,359704,0.926,0.55,861,1625,0,85,85,'Pisum sativum subsp. elatius'
?,?,436900,1,-0,0,343.322,0.947,0.28,787,1706,0,85,85,'Pisum sativum subsp. elatius'
?,?,438175,1,-0,0,330213,0.949,297,0.8,1711,0,85,85,'Pisum sativum subsp. elatius'
?,?,426870,1,-0,0,372055,938,0.394,0.822,1667,0,85,85,'Pisum sativum subsp. elatius'
?,?,411740,1,-0,0,347435,945,0.339,813,1608,0,85,85,'Pisum sativum subsp. elatius'
8.483,70298,405334,973,0.169,5,372435,935,444,826,1583,0,85,252,'Pisum sativum subsp. elatius'
?,?,423130,1,-0,0,359.956,943,332,815,1652,0,85,85,'Pisum sativum subsp. elatius'
?,?,415140,1,-0,0,342.391,946,0.328,812,1621,0,85,85,'Pisum sativum subsp. elatius'
?,?,426870,1,-0,0,335551,948,302,0.803,1667,0,85,85,'Pisum sativum subsp. elatius'
?,?,419560,1,-0,0,358.568,0.939,0.411,828,1638,0,85,85,'Pisum sativum subsp. elatius'
?,?,412845,1,-0,0,378.47,0.936,406,0.822,1612,0,85,85,'Pisum sativum subsp. elatius'
72083,5194,442055,1,3,5797,335652,948,289,797,1726,0,85,225,'Pisum sativum subsp. elatius'
21.8,478.24,118326,996,0.026,0.000693,157778,649,0.029,517,462,0,85,247,'Senna alexandrina'
26.578,713247,173728,997,0.018,0.000435,404.33,505,0.036,523,678,0,85,241,'Senna alexandrina'
11255,125.112,176844,0.984,91,3,510101,0.666,35,539,690,0,85,247,'Senna alexandrina'
10977,119975,154473,983,99,2,401881,657,0.04,0.548,603,0,85,252,'Senna alexandrina'
9057,80368,174902,976,136,4,577565,0.686,43,0.566,683,0,85,249,'Senna alexandrina'
30.027,900.52,153596,998,0.014,0.000279,455.982,708,38,0.55,599,0,85,217,'Senna alexandrina'
?,?,141015,1,-0,0,607372,664,0.041,0.554,550,0,85,85,'Senna alexandrina'
30701,941.218,160693,998,0.013,0.000362,263877,0.577,0.04,536,627,0,85,238,'Senna alexandrina'
13.892,191.869,182433,0.99,63,2,350858,579,0.04,535,712,0,85,251,'Senna alexandrina'
15443,238658,181211,992,0.052,1,397.63,562,0.037,0.538,707,0,85,240,'Senna alexandrina'
32.428,1055.6,176391,998,12,0.000274,604758,691,47,0.571,689,0,85,231,'Senna alexandrina'
?,?,145095,1,-0,0,664.412,742,51,585,566,0,85,85,'Senna alexandrina'
39115,1528001,130441,0.999,8,0.000186,495906,608,34,526,509,0,85,221,'Senna alexandrina'
?,?,146710,1,-0,0,597.723,902,166,0.756,573,0,85,85,'Senna alexandrina'
9711,92.981,164510,0.979,124,3,586236,907,185,768,642,0,85,242,'Senna alexandrina'
41012,1680001,143370,0.999,0.007,0.000192,891.014,0.84,0.119,706,560,0,85,230,'Senna alexandrina'
14105,198.34,152455,0.99,62,1,768334,872,149,0.739,595,0,85,239,'Senna alexandrina'
3592,11228,147326,871,0.712,16,993544,823,0.117,695,575,0,85,248,'Senna alexandrina'
29.29,856548,146287,998,0.014,0.000296,738.364,0.88,165,0.751,571,0,85,217,'Senna alexandrina'
14927,222497,170167,991,55,1,674.75,892,177,765,664,0,85,244,'Senna alexandrina'
17046,289.7,123907,993,38,0.000916,841.594,857,0.144,0.734,484,0,85,224,'Senna alexandrina'
16483,273131,134559,992,46,1,762.392,0.87,141,0.734,525,0,85,244,'Senna alexandrina'
44.889,2013,171649,0.999,6,0.000108,668807,894,183,768,670,0,85,204,'Senna alexandrina'
43.932,1928001,164427,0.999,6,0.000118,695828,889,0.178,767,642,0,85,207,'Senna alexandrina'
?,?,175355,1,-0,0,558467,912,205,0.793,684,0,85,85,'Senna alexandrina'
15.82,249614,170859,992,0.05,1,643443,899,0.186,772,667,0,85,245,'Senna alexandrina'
13755,188015,130153,0.989,63,2,597191,0.908,0.224,0.796,508,0,85,239,'Senna alexandrina'
13315,177.001,149903,0.989,0.07,2,654641,899,0.27,763,585,0,85,245,'Senna alexandrina'
23.278,540418,138927,996,0.022,0.000447,629096,0.901,195,0.781,542,0,85,216,'Senna alexandrina'
32574,1059046,181189,998,12,0.000345,786315,878,0.286,0.75,707,0,85,240,'Senna alexandrina'
?,?,164135,1,-0,0,680765,895,247,757,641,0,85,85,'Senna alexandrina'
12287,150.723,127798,987,78,2,621754,903,207,794,499,0,85,246,'Senna alexandrina'
20912,435.76,112332,995,0.027,0.000582,604612,0.906,205,0.796,438,0,85,219,'Senna alexandrina'
17337,300784,177298,993,42,1,768952,0.88,298,763,692,0,85,243,'Senna alexandrina'
44023,1936001,165132,0.999,6,0.000171,753493,883,292,755,645,0,85,232,'Senna alexandrina'
?,?,162775,1,-0,0,721993,888,293,763,635,0,85,85,'Senna alexandrina'
13372,178778,181520,0.989,0.07,2,663312,893,344,795,709,0,85,247,'Senna alexandrina'
31631,998.501,170863,998,0.011,0.000275,759554,0.881,311,763,667,0,85,219,'Senna alexandrina'
17413,303327,153902,993,0.04,0.000953,731.874,885,302,768,601,0,85,240,'Senna alexandrina'
20.679,429034,107694,995,0.028,0.000734,670.522,0.896,255,741,420,0,85,243,'Senna alexandrina'
40939,1674001,142877,0.999,0.007,0.00024,626185,899,0.35,0.8,558,0,85,247,'Senna alexandrina'
37643,1415001,120834,0.999,8,0.000194,805.713,0.876,275,733,472,0,85,219,'Senna alexandrina'
14665,214.009,147495,991,0.054,1,601524,899,0.393,815,576,0,85,230,'Senna alexandrina'
43278,1871001,159598,0.999,0.007,0.000156,702192,0.886,365,0.798,623,0,85,223,'Senna alexandrina'
32537,1056.68,180763,998,12,0.000343,537985,898,0.492,0.854,706,0,85,240,'Senna alexandrina'
30.187,911825,154348,998,0.014,0.000251,722.34,884,0.351,794,602,0,85,213,'Senna alexandrina'
36851,1356001,115804,0.999,0.009,0.00016,718.73,888,0.283,0.744,452,0,85,204,'Senna alexandrina'
30979,958439,163538,998,0.013,0.000256,620.92,893,428,841,638,0,85,215,'Senna alexandrina'
18199,329676,170553,0.994,0.037,0.000836,583219,0.9,415,0.827,666,0,85,227,'Senna alexandrina'
12.471,154531,160104,987,78,2,542086,905,435,0.839,625,0,85,249,'Senna alexandrina'
13068,169.871,160831,988,0.07,2,513885,0.911,0.43,841,628,0,85,246,'Senna alexandrina'
21891,478785,162895,996,0.026,0.000599,495.232,912,0.45,848,636,0,85,232,'Senna alexandrina'
12.12,145889,138936,986,0.082,2,543813,907,0.421,838,542,0,85,249,'Senna alexandrina'
23756,563045,144538,996,0.022,0.000432,539025,0.906,428,835,564,0,85,217,'Senna alexandrina'
21576,464.143,119414,996,25,0.000627,757015,878,0.346,0.788,466,0,85,230,'Senna alexandrina'
10685,112855,138746,983,0.101,3,683.756,885,0.398,0.814,541,0,85,245,'Senna alexandrina'
12022,144375,109718,986,83,2,813.843,871,0.328,774,428,0,85,245,'Senna alexandrina'
?,?,157930,1,-0,0,620.04,885,0.477,833,616,0,85,85,'Senna alexandrina'
20.43,416.752,141975,995,0.029,0.000662,520998,0.91,425,845,554,0,85,227,'Senna alexandrina'
15.476,239.036,142487,992,51,1,560386,902,0.437,0.837,556,0,85,237,'Senna alexandrina'
10.619,111.472,98003,983,0.1,2,688043,892,301,772,382,0,85,229,'Senna alexandrina'
12458,154339,133010,987,78,2,545.23,904,0.443,0.839,519,0,85,250,'Senna alexandrina'
26128,681841,174387,997,0.018,0.000385,554953,894,0.49,835,681,0,85,223,'Senna alexandrina'
11645,135809,182167,985,0.09,2,633893,878,496,821,711,0,85,241,'Senna alexandrina'
14.653,213678,165343,991,57,1,679.32,863,528,0.839,645,0,85,241,'Senna alexandrina'
15352,235095,119962,991,51,1,536918,905,441,841,468,0,85,245,'Senna alexandrina'
14286,204.254,153836,0.99,0.06,2,741.119,853,515,835,600,0,85,241,'Senna alexandrina'
?,?,120700,1,-0,0,494154,0.911,455,0.84,471,0,85,85,'Senna alexandrina'
19167,367543,186176,995,34,0.000738,663.81,866,529,0.839,727,0,85,232,'Senna alexandrina'
14.879,222.198,130183,991,0.054,1,524683,904,0.464,0.844,508,0,85,243,'Senna alexandrina'
23706,560.834,143754,996,0.022,0.000392,644.397,875,504,0.827,561,0,85,209,'Senna alexandrina'
41473,1718001,146603,0.999,0.007,0.000196,686059,0.874,0.47,0.814,572,0,85,233,'Senna alexandrina'
8.527,70921,150178,0.974,155,5,631.42,878,503,828,586,0,85,250,'Senna alexandrina'
?,?,161330,1,-0,0,658637,867,525,0.84,630,0,85,85,'Senna alexandrina'
13.27,174796,182200,0.989,69,2,520.041,884,0.58,867,711,0,85,252,'Senna alexandrina'
15196,230.147,157818,991,53,1,498404,892,568,866,616,0,85,251,'Senna alexandrina'
?,?,151640,1,-0,0,521279,888,0.558,858,592,0,85,85,'Senna alexandrina'
40.15,1610001,137420,0.999,0.007,0.0002,633202,0.874,515,0.83,536,0,85,230,'Senna alexandrina'
21979,485.05,160805,996,0.026,0.000692,507944,0.886,0.58,863,628,0,85,240,'Senna alexandrina'
18289,334.321,141887,0.994,35,0.000914,557.01,0.886,0.533,846,554,0,85,242,'Senna alexandrina'
?,?,164390,1,-0,0,508403,888,0.572,0.859,642,0,85,85,'Senna alexandrina'
19396,377082,125884,995,31,0.000927,539275,898,494,828,491,0,85,243,'Senna alexandrina'
30.723,942.521,160921,998,0.013,0.000299,611165,866,569,853,628,0,85,224,'Senna alexandrina'
17808,317.78,160155,0.994,39,0.000835,560.338,863,612,861,625,0,85,234,'Senna alexandrina'
8135,64372,131576,971,0.164,5,630681,862,565,852,513,0,85,249,'Senna alexandrina'
27139,746.167,180514,997,0.018,0.00039,556905,875,579,858,705,0,85,241,'Senna alexandrina'
10265,103742,176045,981,113,3,594659,867,0.576,0.849,687,0,85,247,'Senna alexandrina'
17.54,308579,154910,993,0.041,0.000921,555031,875,579,856,605,0,85,242,'Senna alexandrina'
16451,271097,159256,992,45,1,498.313,883,0.6,868,622,0,85,242,'Senna alexandrina'
20345,415069,174066,995,0.029,0.000672,588265,0.87,568,847,679,0,85,238,'Senna alexandrina'
24991,622878,106761,997,19,0.000402,690.866,866,506,0.822,417,0,85,216,'Senna alexandrina'
39661,1571001,134112,0.999,8,0.000225,492032,883,606,866,523,0,85,237,'Senna alexandrina'
13.643,185.88,141660,0.989,65,2,510.37,878,607,866,553,0,85,239,'Senna alexandrina'
?,?,98345,1,-0,0,486874,909,485,0.86,384,0,85,85,'Senna alexandrina'
44.788,2004,170910,0.999,6,0.000161,448.521,898,0.59,863,667,0,85,230,'Senna alexandrina'
20.556,420906,181088,995,0.029,0.000746,540793,878,583,851,707,0,85,234,'Senna alexandrina'
13.379,178107,153204,0.989,69,2,496.812,0.89,0.571,855,598,0,85,246,'Senna alexandrina'
31413,992.734,164330,998,0.013,0.000315,475.174,889,598,861,641,0,85,238,'Senna alexandrina'
24.909,619259,158728,997,0.02,0.000383,562615,878,563,853,620,0,85,215,'Senna alexandrina'
11618,133049,154275,986,0.082,3,533188,875,602,863,602,0,85,246,'Senna alexandrina'
17.272,296585,179878,993,0.041,1,604.667,0.869,564,851,702,0,85,240,'Senna alexandrina'
18378,338.122,142402,0.994,34,0.000926,484.67,887,601,862,556,0,85,240,'Senna alexandrina'
?,?,147900,1,-0,0,567261,0.881,0.543,0.837,577,0,85,85,'Senna alexandrina'
20027,404126,98884,995,0.03,0.000925,581309,0.881,529,0.83,386,0,85,254,'Senna alexandrina'
14427,207264,160104,0.99,0.059,1,501.604,889,574,0.854,625,0,85,238,'Senna alexandrina'
?,?,119170,1,-0,0,492.109,0.891,574,861,465,0,85,85,'Senna alexandrina'
12.601,157.41,151064,988,0.074,2,483.818,894,0.57,851,590,0,85,240,'Senna alexandrina'
10493,108544,135071,982,107,3,519.167,0.881,591,0.859,527,0,85,244,'Senna alexandrina'
24873,617219,158470,997,0.02,0.000377,549953,0.876,0.587,0.86,619,0,85,213,'Senna alexandrina'
9225,83.761,126454,977,0.137,4,474371,897,0.567,865,493,0,85,248,'Senna alexandrina'
?,?,164730,1,-0,0,521.963,0.886,0.566,851,643,0,85,85,'Senna alexandrina'
24185,598281,139019,996,0.022,0.000475,571141,868,594,0.86,543,0,85,242,'Senna alexandrina'
?,?,162690,1,-0,0,502278,0.891,0.566,0.85,635,0,85,85,'Senna alexandrina'
?,?,175015,1,-0,0,568.348,883,0.538,0.832,683,0,85,85,'Senna alexandrina'
16655,278647,162012,993,46,1,552163,887,537,836,632,0,85,244,'Senna alexandrina'
16701,280087,161711,993,46,1,510.58,892,556,0.849,631,0,85,239,'Senna alexandrina'
?,?,115175,1,-0,0,515.61,0.881,595,0.87,449,0,85,85,'Senna alexandrina'
13417,178834,123870,0.989,66,1,475369,892,589,866,483,0,85,230,'Senna alexandrina'
?,?,123930,1,-0,0,481784,887,608,0.869,484,0,85,85,'Senna alexandrina'
15.45,237922,163079,992,51,1,609264,887,475,826,637,0,85,237,'Senna alexandrina'
38.288,1464001,125000,0.999,8,0.000191,519847,887,0.567,0.849,488,0,85,220,'Senna alexandrina'
17327,303368,148111,993,42,0.000972,556738,883,0.548,0.844,578,0,85,247,'Senna alexandrina'
40025,1600001,136545,0.999,8,0.000138,569.902,882,541,0.844,533,0,85,205,'Senna alexandrina'
42.93,1841001,157023,0.999,0.007,0.000106,509356,893,0.55,841,613,0,85,198,'Senna alexandrina'
19.806,392199,166239,995,32,0.000876,603712,894,431,0.801,649,0,85,247,'Senna alexandrina'
10.869,116287,145746,983,96,3,493767,0.891,0.572,857,569,0,85,249,'Senna alexandrina'
33016,1088055,186095,998,0.011,0.000286,605.46,893,441,0.81,726,0,85,228,'Senna alexandrina'
7971,61.807,166295,0.97,0.176,5,607.292,894,429,0.796,649,0,85,251,'Senna alexandrina'
14.98,223905,152546,991,0.054,1,598668,882,512,0.837,595,0,85,250,'Senna alexandrina'
18.25,334.122,139435,0.994,0.037,0.00097,529.167,0.891,0.54,0.837,544,0,85,247,'Senna alexandrina'
28631,818.46,139718,998,15,0.000254,504124,889,0.572,856,545,0,85,205,'Senna alexandrina'
42036,1765001,150567,0.999,0.007,0.000119,586.82,0.881,0.533,831,588,0,85,202,'Senna alexandrina'
15137,229422,134984,991,0.052,1,514946,0.891,0.554,845,527,0,85,238,'Senna alexandrina'
