@relation FeaturesBW_Gray

@attribute Area numeric
@attribute Perimeter numeric
@attribute x_Feret numeric
@attribute x_Breadth numeric
@attribute x_AspRatio numeric
@attribute x_RFactor numeric
@attribute x_ConvexArea numeric
@attribute x_ConvexPerimeter numeric
@attribute x_ArEquivD numeric
@attribute x_PerEquivD numeric
@attribute x_MinR numeric
@attribute x_MaxR numeric
@attribute x_avgR numeric
@attribute x_VarianceR numeric
@attribute x_EquivEllAr numeric
@attribute x_ModRatio numeric
@attribute x_HaralickRatio numeric
@attribute x_ThinnessR numeric
@attribute x_Roundness numeric
@attribute x_Compactness numeric
@attribute x_Solidity numeric
@attribute x_Convexity numeric
@attribute x_Concavity numeric
@attribute x_ArBBox numeric
@attribute x_Rectang numeric
@attribute x_Sphericity numeric
@attribute x_Elongation numeric
@attribute x_BendingEnergy numeric
@attribute x_Jaggedness numeric
@attribute x_Circularity numeric
@attribute x_Endocarp numeric
@attribute DistanceCM_FB numeric
@attribute Mean numeric
@attribute Min numeric
@attribute Max numeric
@attribute Mode numeric
@attribute StD numeric
@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute IntensitySum numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute SmothnessR numeric
@attribute GLCM_Contrast numeric
@attribute GLCM_Correlation numeric
@attribute GLCM_Energy numeric
@attribute GLCM_Homogeneity numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
3102,214.51,72732,56,1.299,24252,5541.5,206218,62.846,68281,28,36366,32005,6806,3198937,0.77,12.268,14.834,747,0.864,0.56,961,2439.5,4073014,762,0.77,1.18,0.291,0.92,847,2887.49,11.246,129.088441,30,204,108,0,11832,138351,263670,1,-0,0,395595,868,0.72,878,'Spartium junceum'
2820,204.51,71021,51.43,1381,37047,8266,199.401,59.921,65097,25715,35.511,30365,18074,2868.734,0.724,7142,14831,0.712,0.844,341,975,5446,3652585,772,0.724,1.18,0.232,0.92,847,2615.49,11758,60.421963,1,191,26,0,11832,138351,239700,1,-0,0,419.669,865,0.709,875,'Spartium junceum'
2981,210368,70767,55,1287,40118,8919,203.034,61.608,66962,27.5,35384,31.797,4613,3056925,777,14805,14.846,758,871,0.334,965,5938,3892197,0.766,777,1181,0.02,0.92,846,2770632,35.483,85.854151,1,209,30,9173,11832,138351,255685,986,85,1,393.891,867,721,0.88,'Spartium junceum'
2825,204995,67357,53218,1266,38132,8069,196479,59974,65252,26609,33679,30.036,8726,2815375,0.79,10168,14875,0.793,0.89,0.35,958,5244,3584647,0.788,0.79,1.184,39,919,845,2620005,1834,69.763078,0,198,50,0,8383,68434,240125,1,-0,0,400.88,865,721,878,'Spartium junceum'
2840,204.853,66.37,57316,1158,33291,6941.5,197192,60133,65207,28658,33185,30479,4724,2987692,0.864,14023,14776,821,0.906,409,963,4101.5,3804048,747,0.864,1176,0.074,922,0.85,2635147,10084,77.366425,1,202,27,13731,8383,68434,245996,973,159,3,421398,866,0.704,0.869,'Spartium junceum'
2204,181924,63.781,43.389,1.47,18483,3703.5,176013,52974,57908,21695,31.89,25891,15.45,2173509,0.68,6.587,15.016,0.69,831,595,968,1499.5,2767397,0.796,0.68,1195,34,915,0.837,2022076,4987,96.837296,1,204,84,0,14545,210.557,187340,1,-0,0,388.924,0.869,725,883,'Spartium junceum'
2218,175238,60729,46669,1301,38069,7263,173983,53.142,55.78,23335,30364,26329,7.547,2225944,768,9584,13845,0.766,875,305,993,5045,2834.16,0.783,768,1102,49,953,0.908,2042.762,10452,108.168735,1,205,104,0,14545,210.557,188530,1,-0,0,407522,866,0.717,875,'Spartium junceum'
2327,183196,64031,48,1334,42625,8574.5,178979,54.432,58313,24,32016,27901,7899,2413.921,0.75,9927,14422,723,0.85,271,977,6247.5,3073.5,757,0.75,1148,85,0.933,871,2143804,19441,70.270521,1,208,20,6739,14545,210.557,198873,991,0.059,0.000698,389957,863,735,885,'Spartium junceum'
2287,182953,63159,46,1.373,35859,7115,177743,53.962,58.236,23,31579,28011,5375,2281811,728,12082,14636,0.73,0.854,321,972,4828,2905292,787,728,1165,95,927,0.859,2104047,15488,110.290774,1,217,82,0,11876,139762,194395,1,-0,0,384.87,865,735,885,'Spartium junceum'
3124,214752,73055,55,1328,34103,7827,207.617,63.068,68358,27.5,36527,32.28,7607,3155.74,753,11704,14763,745,863,0.399,0.967,4703,4018013,777,753,1175,0.123,0.923,851,2909248,20697,66.799746,2,182,28,8879,11876,139762,267870,986,0.089,1,409902,0.87,711,871,'Spartium junceum'
3256,222.853,77175,54,1429,37.267,9035.5,213484,64387,70936,27,38588,33.608,9427,3273113,0.7,10946,15253,696,0.834,0.36,958,5779.5,4167457,0.781,0.7,1214,586,0.908,0.824,3033147,31.417,50.773101,2,160,30,6.87,14288,203.371,278327,0.99,64,0.000725,422.076,867,0.709,0.869,'Spartium junceum'
3125,218267,75822,52.873,1.434,39786,9477,209.99,63078,69477,26436,37911,32191,14683,3148.604,0.697,8401,15245,0.692,0.832,0.33,0.962,6352,4008927,0.78,0.697,1213,0.351,0.908,0.824,2906.733,3762,77.573663,2,220,31,3.098,32238,1037509,265925,998,12,0.000148,404015,872,713,872,'Spartium junceum'
2832,205.397,70937,47,1.509,33.67,7503.5,201.494,60048,65.38,23.5,35468,32596,10.309,2618533,0.663,10.152,14897,0.717,847,377,981,4671.5,3334.02,0.849,0.663,1185,995,0.918,0.844,2626603,24.894,72.979751,2,186,58,10.03,10.381,106381,243446,982,111,2,396.07,0.869,0.717,877,'Spartium junceum'
2651,198267,67624,51.35,1317,41262,8766,191729,58098,63.11,25675,33812,28893,8786,2727308,759,9747,14828,738,0.859,302,0.967,6115,3472.516,763,759,1.18,45,0.921,847,2452.733,5379,103.828366,2,194,60,2376,36383,1322095,225508,998,0.01,0.000087,419291,872,0.702,865,'Spartium junceum'
2399,187338,65215,49049,1.33,41566,8516,182058,55268,59632,24524,32.608,27,11.244,2512257,752,8052,14.629,718,847,282,972,6117,3198.706,0.75,752,1.164,207,927,0.859,2211.662,7058,69.982496,1,229,27,4895,22164,494.317,204449,996,0.026,0.000368,407565,875,706,0.869,'Spartium junceum'
2362,187924,60729,51635,1176,31625,6033.5,180.086,54.84,59.818,25818,30364,27338,3.599,2462803,0.85,14411,14.951,815,903,391,958,3671.5,3135738,753,0.85,1.19,61,917,0.84,2174076,2.672,64.542837,1,187,20,2428,48.57,2357,200888,0.999,5,0,413413,877,691,863,'Spartium junceum'
2200,176.652,62394,45.962,1358,36918,7236.5,174.05,52926,56.23,22.981,31197,25854,10133,2252322,737,8122,14.184,0.72,848,304,985,5036.5,2867745,767,737,1129,0.101,941,0.886,2023348,15481,54.940998,1,160,27,0,33741,1138251,187000,1,-0,0,410772,875,0.702,868,'Spartium junceum'
2272,184167,62.61,50451,1.241,44228,8699.5,176.436,53785,58622,25226,31305,26.82,4262,2480886,0.806,12991,14.928,738,0.859,261,958,6427.5,3158762,0.719,0.806,1188,53,917,0.842,2087833,4431,115.109539,20,193,103,2969,33741,1138251,193320,998,0.011,0.000135,408625,871,713,871,'Spartium junceum'
2174,181054,63.071,44.126,1429,28.118,5571.5,175071,52.612,57631,22.063,31.536,26676,11.209,2185839,0.7,7968,15078,696,0.834,0.39,0.967,3397.5,2783.096,0.781,0.7,1.2,0.044,0.913,833,1992.946,3248,98.52848,1,206,62,3503,26871,720177,185073,997,17,0.000189,405256,875,708,872,'Spartium junceum'
2247,177782,59942,47,1275,54.888,10336,174.589,53488,56.59,23.5,29971,27.583,3.027,2212.668,784,15.854,14.066,0.796,892,217,982,8089,2817257,0.798,784,1119,134,945,893,2069218,6.838,74.908399,2,183,57,20267,5218,25612,199523,0.933,386,6,422504,871,0.702,868,'Spartium junceum'
2037,172326,61.774,40,1544,63805,12382.5,170707,50927,54853,20,30.887,27709,3841,1940681,648,14.139,14578,0.68,0.824,165,991,10345.5,2470951,0.824,648,1.16,0.62,0.928,862,1864674,10533,80.231837,1,202,65,10833,9.072,80443,175552,977,132,2,405212,875,708,872,'Spartium junceum'
2935,211.48,71063,53.759,1.322,37.193,8303.5,201112,61131,67316,26879,35532,31037,12026,3000437,0.756,8.95,15238,0.74,0.86,353,951,5368.5,3820275,768,0.756,1213,5,0.908,825,2723.52,9898,89.660847,7,201,70,7.122,17086,290411,250696,993,0.044,0.000779,425981,0.88,675,0.854,'Spartium junceum'
3046,211.681,73055,53,1.378,40589,9315.5,205541,62276,67.38,26.5,36527,32352,10865,3040986,725,9815,14.711,727,852,327,971,6269.5,3871903,787,725,1171,95,924,0.854,2834.319,18.304,73.607094,1,181,30,2.732,39143,1534.167,259123,0.999,0.009,0.000115,416.133,878,687,0.86,'Spartium junceum'
3015,210995,71.84,54707,1.313,41.156,9288.5,203.69,61958,67.162,27354,35.92,31.597,9788,3086.76,762,10099,14.766,0.744,862,325,965,6273.5,3930185,767,762,1175,0.097,0.923,851,2804005,12353,75.596685,1,175,51,0,14487,216.966,256275,1,-0,0,439009,887,647,841,'Spartium junceum'
2882,207782,72.201,48,1504,39.01,8848.5,202.223,60576,66139,24,36101,32478,4.943,2721.918,665,14.609,14.98,0.704,0.839,326,973,5966.5,3465653,0.832,665,1192,1321,0.916,0.839,2674218,26.16,63.068767,1,218,23,6.757,14487,216.966,246357,0.99,65,0.000702,404.878,0.874,706,868,'Spartium junceum'
3037,209.439,71.84,51,1409,43996,9929.5,205481,62184,66666,25.5,35.92,33008,3912,2877577,0.71,16688,14443,0.749,866,306,981,6892.5,3663845,0.829,0.71,1149,0.683,0.933,0.87,2827.561,11.274,51.573348,1,189,24,4587,20801,431286,258814,995,0.03,0.000324,419851,875,696,0.864,'Spartium junceum'
3238,219296,72945,55,1.326,68732,15751,213847,64209,69804,27.5,36473,33.888,5649,3151006,754,14258,14852,775,0.88,0.206,975,12513,4011985,807,754,1182,1263,0.92,846,3018704,24381,78.435202,2,214,60,6329,18928,356.77,276311,0.994,0.036,0.000616,438445,885,655,845,'Spartium junceum'
2395,189137,66068,45534,1.451,24114,5005,184799,55.221,60.204,22767,33034,26.848,16.978,2362746,0.689,6516,14936,0.699,836,479,977,2610,3008342,0.796,0.689,1189,34,917,841,2205863,13.41,78.252085,2,196,27,0,4678,20389,203575,1,-0,0,461355,887,634,833,'Spartium junceum'
2456,191196,64031,52.873,1.211,51.608,10381.5,185065,55.92,60.86,26436,32016,28.446,5409,2658972,826,12231,14884,763,873,237,968,7925.5,3385509,725,826,1.184,0.101,919,0.844,2264804,5073,114.228916,8,214,90,19016,4678,20389,218497,917,467,6,488.614,878,0.64,0.837,'Spartium junceum'
2351,187782,64661,50.741,1274,52157,10595,181.39,54.712,59773,25.37,32.33,27.793,7808,2576.838,785,9.947,14999,716,846,222,966,8244,3280.932,0.717,785,1194,0.27,915,838,2163218,15045,86.252052,1,210,32,4034,24.27,588.421,200226,997,0.022,0.00025,433.424,889,0.646,0.844,'Spartium junceum'
2183,179338,59.666,46.428,1285,50.671,9498,173907,52.721,57085,23.214,29.833,26.273,7.139,2175675,778,9833,14.733,0.781,884,0.23,0.97,7315,2770155,0.788,778,1172,32,924,853,2003662,21215,61.769231,1,176,29,12825,8895,77541,188679,975,0.143,3,481.997,0.896,586,809,'Spartium junceum'
2109,177.439,58523,47144,1.241,51312,9434,170798,51.82,56.48,23572,29.262,26.21,5.708,2166.941,0.806,10.97,14929,784,885,0.224,963,7325,2759034,764,0.806,1188,0.007,917,0.842,1931.561,6606,75.117647,2,192,34,12.166,8717,77494,182290,972,0.173,2,432.018,887,657,0.849,'Spartium junceum'
2185,180953,62.241,46,1.353,59958,11724,175519,52745,57599,23,31121,27.347,6907,2248679,0.739,10.406,14.986,718,847,0.186,0.97,9539,2863107,763,0.739,1193,254,0.916,0.839,2004047,6354,76.809304,2,188,64,10561,9495,88.903,188147,978,134,2,476.74,887,624,0.832,'Spartium junceum'
2622,193.823,64846,53.2,1219,42588,8676,188155,57.779,61.696,26.6,32423,28.62,4959,2709.471,0.82,12852,14328,794,0.891,302,971,6054,3449.806,0.76,0.82,1.14,35,937,877,2428177,4648,64.158366,1,184,30,0,19774,389.003,222870,1,-0,0,481856,915,461,767,'Spartium junceum'
394,77.841,28018,21,1334,4925,433.5,76.424,22.398,24.777,10.5,14009,11555,2.118,462.109,0.75,7939,15.379,639,799,909,982,39.5,588375,0.67,0.75,1224,2.976,904,0.817,316159,5768,61.713289,1,184,26,6.65,19774,389.003,33622,995,0.026,0.00068,7308,0.62,17,0.497,'Trifolium angustifolium'
368,73355,26,19,1368,4915,401.5,73089,21646,23.35,9.5,13,11429,1266,387.987,731,10157,14622,693,833,917,996,33.5,494,745,731,1.164,0.097,927,0.859,294645,2.664,196.548495,128,240,210,0,9.99,97.812,31280,1,-0,0,7.27,614,17,503,'Trifolium angustifolium'
411,77941,29206,21.92,1.332,4768,437.5,77.463,22.876,24809,10.96,14603,11293,2195,502.818,0.751,7.622,14.781,613,0.783,0.939,0.994,26.5,640.208,642,0.751,1176,1511,922,0.85,333059,4596,198.744479,79,241,212,13.86,9.99,97.812,35499,981,98,3,32918,0.477,17,507,'Trifolium angustifolium'
357,72527,26.833,18,1.491,4567,385,72495,21.32,23086,9,13.416,10895,1.497,379.34,0.671,8904,14.734,631,795,927,1,28,482991,0.739,0.671,1173,1018,924,853,284473,8217,199.835341,136,239,206,16642,8275,66.504,31052,972,133,4,71.409,0.587,17,513,'Trifolium angustifolium'
364,71941,26,18,1444,4744,387.5,71.724,21.528,22.9,9,13,11215,1248,367566,0.692,10.04,14218,0.686,828,0.939,997,23.5,468,778,0.692,1131,49,0.94,884,292059,6641,198.525362,120,240,213,17706,7601,55802,31773,0.967,153,5,53.693,652,0.018,522,'Trifolium angustifolium'
320,77598,26,17861,1456,4475,365.5,71,20185,24.7,8.931,13,10.34,2392,364728,687,6685,18817,603,0.776,0.876,915,45.5,464.386,0.689,687,1.497,99,0.817,0.668,242.402,853,205.13141,89,242,234,0,13965,193015,27200,1,-0,0,40.43,0.68,21,534,'Trifolium angustifolium'
408,83941,29206,21965,1.33,4883,448,77704,22.792,26719,10.983,14603,11285,1835,503844,752,8.33,17.27,609,0.78,0.911,0.926,40,641514,636,752,1374,92,853,728,324059,1578,203.003817,133,242,221,0,13965,193015,34680,1,-0,0,61893,589,0.018,524,'Trifolium angustifolium'
396,75355,27803,20789,1337,4894,427.5,75058,22454,23986,10394,13901,11202,2184,453954,748,7579,14339,652,0.808,0.926,996,31.5,577992,685,748,1141,1181,0.936,0.876,320645,972,207.377246,80,241,239,10043,13965,193015,33943,0.99,51,2,36201,0.412,16,522,'Trifolium angustifolium'
527,90669,32757,22,1489,5.583,574.5,87899,25904,28861,11,16378,13173,2492,565995,672,8344,15599,625,0.791,917,0.969,47.5,720.647,731,672,1.241,177,898,0.806,436.331,8096,203.610487,103,240,221,0,19875,393.003,44795,1,-0,0,49338,589,17,512,'Trifolium angustifolium'
575,90.77,32016,22,1455,6209,624.5,90.297,27.058,28893,11,16008,14554,909,553.19,687,15.267,14329,0.714,845,0.921,995,49.5,704.344,816,687,1.14,129,0.936,877,484.23,8719,205.980066,80,241,236,0,19875,393.003,48875,1,-0,0,126971,846,16,526,'Trifolium angustifolium'
499,84527,31064,22,1412,5.543,541,84304,25206,26906,11,15532,12876,2063,536755,708,8.966,14318,0.658,0.811,922,997,42,683418,0.73,708,1139,2197,937,878,414473,5.07,203.278571,128,242,221,0,19875,393.003,42415,1,-0,0,131559,841,16,529,'Trifolium angustifolium'
492,90426,31016,20,1551,5521,538,85.497,25029,28.784,10,15508,13.31,3091,487.2,645,7.571,16.62,0.651,807,914,945,46,620322,0.793,645,1.323,62,0.87,0.756,401574,6.323,211.768116,109,240,237,0,19875,393.003,41820,1,-0,0,190831,835,16,523,'Trifolium angustifolium'
508,90426,31.048,20,1.552,5915,577,87.063,25432,28.784,10,15.524,13.643,2194,487.706,644,9211,16096,0.671,0.819,0.88,963,69,620967,818,644,1281,53,884,0.781,417574,8497,198.474104,113,241,237,0,19875,393.003,43180,1,-0,0,49637,0.59,0.018,528,'Trifolium angustifolium'
420,81598,28.284,22627,1.25,5.543,492.5,78113,23125,25.973,11314,14.142,11703,1335,502655,0.8,10128,15853,0.668,818,853,0.957,72.5,640,0.656,0.8,1262,76,0.89,0.793,338402,1.74,208.929907,110,241,237,0,19875,393.003,35700,1,-0,0,441702,0.83,23,551,'Trifolium angustifolium'
425,83.841,29.069,22,1321,5256,480,78.841,23.262,26.687,11,14534,11835,2003,502274,757,8362,16539,0.64,0.8,885,0.94,55,639515,665,757,1.316,523,872,0.76,341159,3.087,208.862661,78,241,235,0,19875,393.003,36125,1,-0,0,589665,0.827,32,557,'Trifolium angustifolium'
380,83.497,26926,19516,1.38,5556,470,76.231,21996,26.578,9758,13463,11606,2662,412708,725,7114,18347,667,0.817,809,0.913,90,525476,723,725,1.46,731,828,685,296503,2.486,206.477612,125,241,235,0,19875,393.003,32300,1,-0,0,821.009,746,0.026,527,'Trifolium angustifolium'
475,87012,31401,23853,1.316,5403,533,84238,24592,27697,11927,15.7,12.347,2299,588268,0.76,8.142,15939,613,0.783,0.891,968,58,749.006,634,0.76,1268,938,888,0.788,387.988,3992,204.828283,92,242,234,0,19875,393.003,40375,1,-0,0,682507,0.791,0.028,0.538,'Trifolium angustifolium'
398,76426,27459,21,1308,6022,519.5,75.89,22511,24.327,10.5,13.73,11.38,2.626,452892,765,7023,14.676,672,0.82,0.766,993,121.5,576.64,0.69,765,1168,188,925,856,321574,7511,203.689286,86,240,199,6.867,19875,393.003,33967,995,25,0.000725,530514,813,24,541,'Trifolium angustifolium'
395,88083,28178,20927,1.346,6603,584.5,76593,22426,28038,10464,14089,11.404,2615,463.141,743,7.052,19642,633,0.796,0.676,0.87,189.5,589689,0.67,743,1.563,77,0.8,0.64,306.917,1127,201.628319,134,241,218,0,10.518,108712,33575,1,-0,0,561.551,843,35,0.577,'Trifolium angustifolium'
507,87598,30414,21,1.448,7761,741.5,85686,25.407,27.883,10.5,15207,13534,1827,501626,0.69,10013,15135,698,835,684,978,234.5,638.69,794,0.69,1204,76,0.911,0.83,419402,9176,200.016,132,241,224,0,10.518,108712,43095,1,-0,0,640684,797,0.029,555,'Trifolium angustifolium'
501,85355,30.806,22838,1349,7.507,726.5,84348,25.257,27169,11419,15.403,12.924,2201,552.55,741,8711,14542,672,0.82,0.69,988,225.5,703529,0.712,741,1157,1673,0.93,0.864,415645,1.622,198.593985,123,238,182,0,10.518,108712,42585,1,-0,0,561214,823,0.028,0.553,'Trifolium angustifolium'
352,70.284,25.554,18,1.42,6347,509.5,71153,21.17,22372,9,12.777,10974,1484,361259,0.704,9.01,14034,0.686,828,691,1012,157.5,459.97,765,0.704,1117,0.216,946,895,281716,6.78,202.47561,96,241,238,0,10.518,108712,29920,1,-0,0,268744,816,17,526,'Trifolium angustifolium'
514,104912,30.887,22,1.404,7874,764,86866,25.582,33394,11,15443,13134,3105,533687,0.712,7.453,21413,0.686,828,0.673,828,250,679512,0.756,0.712,1704,0.028,0.766,0.587,409088,5079,208.829114,90,241,238,0,10.518,108712,43690,1,-0,0,905475,795,45,0.587,'Trifolium angustifolium'
443,85941,30,22,1364,7687,724.5,81171,23.75,27.356,11,15,12.346,2734,518363,733,7.467,16672,627,792,611,0.944,281.5,660,0.671,733,1327,0.279,868,754,357059,6.587,205.525862,120,240,212,0,10.518,108712,37655,1,-0,0,1066163,728,0.037,0.572,'Trifolium angustifolium'
567,98184,34.67,23,1507,7845,854.5,92096,26869,31253,11.5,17335,13865,3036,626.282,0.663,7.957,17002,601,775,664,938,287.5,797.407,711,0.663,1.353,172,0.86,0.739,468816,2295,203.508475,80,241,237,13423,10.518,108712,48912,982,0.09,3,1185619,784,0.074,607,'Trifolium angustifolium'
536,89012,33015,22779,1449,6831,708.5,88428,26.124,28.333,11.389,16508,13.351,3158,590.657,0.69,7513,14782,626,0.791,757,993,172.5,752047,713,0.69,1176,0.07,922,0.85,446.988,7138,201.17801,123,240,207,5529,23087,531002,45688,996,0.02,0.00047,1141.909,0.788,69,597,'Trifolium angustifolium'
446,88912,28425,22979,1237,6579,587.5,81855,23.83,28301,11489,14213,11927,2787,513003,0.808,7144,17725,703,838,759,0.921,141.5,653175,0.683,0.808,1.41,153,0.842,0.709,357088,3895,204.302703,126,241,237,0,11662,134013,37910,1,-0,0,994466,845,168,0.676,'Trifolium angustifolium'
417,91255,27.659,22388,1235,7981,693.5,78571,23.042,29.047,11194,13829,11695,1827,486343,809,8651,19.97,0.694,833,601,861,276.5,619231,0.673,809,1589,0.227,0.793,629,325745,4192,207.102804,141,241,236,12.326,11662,134013,35882,986,68,2,1299346,774,0.08,606,'Trifolium angustifolium'
377,72.87,27295,18,1516,7.283,624.5,73874,21.909,23195,9,13647,11.494,1.509,385.87,659,9.358,14085,644,0.803,604,1014,247.5,491.304,767,659,1121,64,945,892,304.13,8323,195.064378,110,239,218,17735,7.741,57.944,32894,0.969,146,5,679415,816,35,0.566,'Trifolium angustifolium'
371,74527,26.833,18,1.491,8417,709.5,73737,21734,23.723,9,13.416,11339,1899,379.34,0.671,8229,14.971,0.656,0.81,523,0.989,338.5,482991,768,0.671,1.191,248,0.916,0.839,296473,0.468,200.530612,111,240,234,15102,9481,87926,32119,0.979,102,3,1094265,706,31,545,'Trifolium angustifolium'
370,75355,27.019,19827,1.363,7.74,657,73145,21705,23986,9914,13509,10.871,2289,420.74,0.734,7184,15.347,645,0.803,563,971,287,535703,691,0.734,1.221,507,905,0.819,294645,1092,202.7,70,241,203,0,18735,349.003,31450,1,-0,0,1228871,767,63,598,'Trifolium angustifolium'
520,97.497,33287,22754,1463,6249,653.5,88316,25.731,31.034,11377,16643,14113,4511,594876,684,6645,18.28,598,773,0.796,0.906,133.5,757419,687,684,1455,408,0.829,687,422.503,5421,197.682143,118,241,202,0,18735,349.003,44200,1,-0,0,926.463,856,168,0.683,'Trifolium angustifolium'
354,75355,25239,18,1402,6949,551,71.386,21.23,23986,9,12.619,11.053,0.944,356806,713,11.379,16041,708,841,642,0.947,197,454.299,779,713,1276,0.07,885,0.783,278645,6636,200.874552,47,241,237,7494,18735,349.003,30231,0.994,0.028,0.000863,1398055,0.719,51,574,'Trifolium angustifolium'
372,76184,26627,19658,1355,7.238,605.5,73209,21763,24.25,9829,13314,11103,1.96,411096,738,7931,15602,0.668,0.817,614,961,233.5,523423,711,738,1242,42,897,805,295816,2841,202.170213,131,240,213,0,15708,245481,31620,1,-0,0,1052961,825,113,631,'Trifolium angustifolium'
495,93255,33121,22,1505,5733,596.5,86666,25105,29684,11,16.56,13147,4026,572.29,664,6.552,17.569,575,758,0.83,929,101.5,728.662,679,664,1.398,239,846,715,401745,12.972,200.0875,112,239,218,8.681,15708,245481,42348,992,42,1,911413,855,153,677,'Trifolium angustifolium'
490,83941,30.48,22,1385,10.892,1043,83686,24978,26719,11,15.24,12878,1973,526648,722,9168,14.38,672,0.819,0.47,997,553,670549,731,722,1.144,2795,935,0.874,406059,12567,215.540925,142,241,238,14071,9762,93383,42349,0.98,106,3,992938,845,147,0.67,'Trifolium angustifolium'
467,107598,30.806,22,1.4,9775,946,83.308,24384,34.25,11,15.403,12394,3988,532.287,0.714,6206,24791,627,792,494,774,479,677.729,0.689,0.714,1973,128,0.712,507,359402,11965,203.402344,56,239,237,0,7.804,58.976,39695,1,-0,0,1129277,826,0.19,0.69,'Trifolium angustifolium'
529,90184,32802,22,1.491,10,1030.5,88.04,25.953,28706,11,16401,13.201,2569,566785,0.671,8237,15375,626,0.791,513,976,501.5,721654,733,0.671,1.223,226,904,0.817,438816,12798,202.179211,119,241,239,0,7.804,58.976,44965,1,-0,0,920.589,858,198,696,'Trifolium angustifolium'
393,79598,29.833,21,1421,8696,815,77278,22369,25337,10.5,14.916,11298,3736,492.044,0.704,5845,16122,562,0.75,0.482,971,422,626.49,627,0.704,1.283,225,883,779,313402,11.722,210.511111,111,241,237,0,7.804,58.976,33405,1,-0,0,1068.418,825,113,638,'Trifolium angustifolium'
382,73941,26926,19,1.417,6.26,529.5,74512,22.054,23.536,9.5,13463,11.68,1411,401.802,706,9833,14.312,0.671,0.819,721,1008,147.5,511591,747,706,1139,86,937,878,308059,4144,201.190698,122,239,193,17835,7.804,58.976,33329,0.969,157,5,1061287,828,0.137,0.651,'Trifolium angustifolium'
391,80669,27785,20,1389,5.333,465.5,75.481,22.312,25678,10,13.892,11383,1984,436444,0.72,8081,16643,645,0.803,0.84,0.936,74.5,555698,0.704,0.72,1324,151,0.869,755,310.331,5.554,208.626126,127,242,237,0,19235,368.003,33235,1,-0,0,964.656,853,195,695,'Trifolium angustifolium'
403,77355,28844,20,1442,5154,467,76561,22.652,24623,10,14422,11.781,2957,453087,693,6852,14.848,617,785,863,0.99,64,576888,0.699,693,1182,114,0.92,846,325645,5.748,206.896396,139,241,236,0,19235,368.003,34255,1,-0,0,962.907,853,0.186,0.686,'Trifolium angustifolium'
373,72527,26926,19,1.417,8.73,738.5,72.978,21.793,23086,9.5,13463,11056,2.68,401.802,706,6.753,14102,655,809,505,1006,365.5,511591,0.729,706,1122,172,0.944,0.891,300473,9751,205.484018,113,240,238,6369,19235,368.003,31828,995,0.027,0.000623,977316,843,0.148,653,'Trifolium angustifolium'
365,75355,27295,18,1516,10507,901,73907,21.558,23986,9,13647,11.346,2235,385.87,659,7.59,15557,624,0.79,405,981,536,491.304,743,659,1238,317,899,0.808,289645,10.551,211.004386,127,241,236,15013,9396,86287,31601,978,0.104,3,853.856,863,0.15,0.68,'Trifolium angustifolium'
419,82426,29.069,21864,1.33,8235,752,78387,23.097,26237,10932,14534,11418,2986,499.177,752,6608,16215,631,795,557,951,333,635572,659,752,1.29,155,0.88,775,336574,4827,168.115385,38,235,168,0,22361,498.002,35615,1,-0,0,911535,861,192,0.686,'Trifolium angustifolium'
486,98669,31.78,20,1589,6646,663.5,86755,24.876,31.407,10,15.89,12.642,5316,499207,629,5483,20032,613,0.783,732,879,177.5,635.61,765,629,1594,153,792,627,387.331,5.571,200.696023,72,240,238,0,22361,498.002,41310,1,-0,0,701355,0.89,284,0.761,'Trifolium angustifolium'
